Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
2013,5,5,1014.5,24.1,22.1,20.8,19.8,87,86,Trace,0.2,60,20.3
2013,5,6,1013.2,23.7,22.4,21.3,20.8,91,87,Trace,0,70,24.1
2013,5,7,1012.1,25.6,23.3,22.3,21.3,89,88,Trace,1.5,70,22.1
2013,5,8,1011.1,23.2,22.9,22.3,21.7,93,90,29.7,0,70,30.4
2013,5,9,1010,29.2,25.2,22.8,23.6,91,78,31.3,5.2,90,13.3
2013,5,10,1008.2,28.6,25,23.4,23.5,91,77,23.4,1.4,70,8.8
2013,5,11,1006.6,28.9,25.6,23,22.6,84,69,0.1,6.9,240,10
2013,5,12,1007.8,26.5,24.7,24.1,23.3,92,86,1.4,1.8,40,13
2013,5,13,1007.6,29.9,26,23.9,23.8,88,73,0.2,7.6,50,13.2
2013,5,14,1006.5,28.8,26.2,25,24.6,91,72,Trace,3.9,130,17.3
2013,5,15,1005.2,31,28.4,25.9,25.7,85,81,Trace,1.3,200,25.9
2013,5,16,1005.5,30,27.6,24.7,24.9,86,83,5.4,0,230,25.9
2013,5,17,1007.7,27.5,25.9,24.8,24.8,94,86,13.9,1.7,40,7.8
2013,5,18,1006.8,30.8,28.3,25.8,26.1,88,85,21,4.9,230,18.7
2013,5,19,1005.4,30.9,29.2,28.2,26.1,84,88,0.1,4.7,240,28.4
2013,5,20,1004.8,31.6,29,25.7,25.5,82,82,26,3.9,230,25.8
2013,5,21,1005.5,29,25.7,23.5,24.2,91,86,26.3,1.6,60,11.5
2013,5,22,1006.1,26.2,24.8,23.4,23.9,95,90,230.8,0,210,15.8
2013,5,23,1009,29.4,26.5,24.2,24.1,87,84,Trace,3.1,240,7.2
2013,5,24,1009.6,31.3,27.8,25.6,24.2,81,71,Trace,8.3,160,10.8
2013,5,25,1009.7,26.9,25.7,24.6,25.1,96,89,52,0,140,17.4
2013,5,26,1007.6,29.7,27.8,25.5,25.3,87,85,11.3,1.4,220,26.8
2013,5,27,1006.9,29.8,28.8,27.9,25.5,82,86,0.1,0.8,240,27
2013,5,28,1008.9,31.1,29.2,27.7,25.9,83,72,Trace,5.8,230,18.4
2013,5,29,1010.9,31.9,29.1,27.8,25.6,81,76,0.4,3.6,210,11.9
2013,5,30,1010.7,32.5,29.3,27.2,25,78,54,0,8.7,240,7.9
2013,5,31,1009.4,33,29.5,27.2,24.5,75,28,0,8.9,240,13.4
2013,6,1,1007.7,32.4,29.6,27.7,24.7,76,27,0,12.2,240,20
2013,6,2,1006.4,32.6,29.8,27.8,24.9,75,52,Trace,11.3,250,25.2
2013,6,3,1007,33.7,29.8,27.8,25.2,77,63,0,8.6,240,20.2
2013,6,4,1010,32.1,28,25.2,25.5,87,80,20.2,6,70,11.5
2013,6,5,1011.1,28.8,26.8,25.6,24.8,89,80,2.4,1.1,30,9.3
2013,6,6,1010,29.7,27.1,25.1,25.4,90,79,13.6,2.4,70,10
2013,6,7,1006.8,32.3,29.2,27.1,25,78,65,0.2,9.6,210,15.8
2013,6,8,1003.6,31.7,29.3,27.5,25.3,80,80,10.6,5.9,230,22.6
2013,6,9,1002.2,31.3,29.1,27.1,26.4,86,80,15.7,3.2,240,23.4
2013,6,10,1002.3,31.2,28.6,26.4,25.5,84,86,12.6,2,230,15.3
2013,6,11,1004.1,28.1,24,22.4,23.2,95,89,168.9,0,20,21.7
2013,6,12,1005.5,26.5,24.4,22.8,21,82,86,1.1,0.4,30,23.9
2013,6,13,1004.8,26.9,25,23.6,22.6,86,88,1.4,0.3,40,26.7
2013,6,14,1003.5,26.2,24.9,23.8,23.9,94,91,30.8,0,70,52.4
2013,6,15,1004.7,26.2,25.6,25.1,25.3,98,91,62,0,110,26.6
2013,6,16,1006,27.8,26.8,25.8,26.1,96,88,5.4,0.7,100,29.3
2013,6,17,1004.2,29.9,27.5,26.4,26.4,94,82,6.5,2.9,110,23.3
2013,6,18,1002.1,32.5,28.8,26.8,26,85,59,Trace,6,140,11.5
2013,6,19,1001.6,33,29.7,27.3,25,76,27,0,11.6,230,11.3
2013,6,20,1002.5,34.2,30.1,28.1,25.3,76,47,0,9.7,170,11.8
2013,6,21,1002.9,33.7,29.6,27.7,25.7,80,69,0.8,8.7,90,32.4
2013,6,22,1003.1,29.3,27.5,25.7,25.6,90,84,15.2,2,110,30
2013,6,23,1004.3,30.8,27.6,25.4,25.5,88,82,12.1,1.9,190,24.7
2013,6,24,1006.1,29.5,27.4,24.9,25.3,88,89,57,0.5,200,28.6
2013,6,25,1006.6,30.7,29.3,28,25.6,81,86,0.7,2.1,230,42.6
2013,6,26,1006.8,31.9,29.7,28.6,25.4,78,74,Trace,6.5,230,32.1
2013,6,27,1006.3,32.3,29.8,28.5,25.3,77,74,1.2,8,230,29.1
2013,6,28,1005.8,32.4,29.8,28.7,25.1,76,72,0.2,5.9,220,28.6
2013,6,29,1007.5,31.6,29.8,28.8,25.8,79,69,Trace,4.9,200,23.5
2013,6,30,1008.2,33,29.8,27.9,25.3,77,32,0,11.7,110,17.2
2013,7,1,1005.7,31.4,28.2,25.9,25.6,86,81,29.5,4.6,120,36.8
2013,7,2,1007.9,32.9,29.4,27.4,25,77,71,0,5.6,160,31.2
2013,7,3,1009.4,33.2,29.7,27.6,25.4,78,48,Trace,9.6,170,17.3
2013,7,4,1008,32.7,29.5,27.8,24.8,76,36,Trace,8,200,11
2013,7,5,1007.5,33,29.8,27.6,23.9,71,42,0,11.2,220,12.8
2013,7,6,1008.4,30.4,28.5,27.3,24.8,81,70,4.6,3.7,210,20.5
2013,7,7,1010,31.2,27.3,25,24.5,85,82,40.7,3.1,210,24.8
2013,7,8,1010.8,32,28.8,26.3,24.3,77,79,0.3,9.4,200,16.6
2013,7,9,1009,33.2,29,27,24.7,78,70,Trace,5.5,150,9.5
2013,7,10,1007.8,30.7,27.5,25.8,24.8,85,78,14.2,3.9,140,9.2
2013,7,11,1008.3,32.4,28.8,26.2,24.8,80,49,0.3,8,160,7.8
2013,7,12,1005.2,32.6,29.7,27.5,24.8,76,26,0,10.6,270,17.1
2013,7,13,1001,33.5,30.1,28.4,25.8,78,63,0,10.3,280,32.2
2013,7,14,1005.1,32.1,29.3,25,25.6,81,89,41.4,5.4,240,28.3
2013,7,15,1008.5,28.1,26,24.8,25.3,96,86,44.9,0.3,60,11.3
2013,7,16,1008.4,27.4,25.9,25.3,24.9,94,83,7,0.2,120,10.9
2013,7,17,1006.9,29.9,26.2,24.6,25.1,94,88,29.5,3.5,110,20.7
2013,7,18,1004.8,30.4,27.3,24.6,24.3,84,80,0.5,5.7,30,13.8
2013,7,19,1005.9,29.4,26.8,25.5,25.5,92,85,23,2.3,60,27.6
2013,7,20,1007.4,29.7,27.3,26.2,25.9,92,88,3.5,1.6,140,23.7
2013,7,21,1007.3,29.9,27.4,26.3,25.4,89,84,0.4,2.2,90,24
2013,7,22,1008.1,30.4,27.8,26.5,25.9,90,84,8.2,5.5,110,22.3
2013,7,23,1008.5,30.3,27.4,26.2,25.9,92,82,12.3,2.9,100,21.2
2013,7,24,1006.9,27.4,26,25,25.2,95,86,26.8,0.2,120,22.3
2013,7,25,1004.3,26.9,25.7,24.6,25.1,97,88,57.7,0,170,25.5
2013,7,26,1004.8,27.9,26.2,24.9,24.8,92,86,65.4,0.4,200,31.5
2013,7,27,1006.4,31.1,27,24.9,24.9,89,83,14.8,2.1,180,26.3
2013,7,28,1008.4,31.8,27.7,25.3,25.4,87,75,10.8,6,150,21
2013,7,29,1008.5,31.7,28,25.4,25.3,86,47,0,7.5,130,9.6
2013,7,30,1006.3,33.1,29.1,26.6,24.7,78,44,0,10.9,110,12.6
2013,7,31,1004.7,32.4,29.4,27.7,25.9,81,77,0.5,6.7,90,29.7
2013,8,1,1003.8,30.7,28.3,25.4,25.3,84,79,4.5,3.4,90,35
2013,8,2,1004.5,27.9,26.5,24.5,25.3,93,85,72.4,0.5,130,36.4
2013,8,3,1009.9,31.5,28.2,25.6,25.9,88,84,13.3,2.5,150,31.4
2013,8,4,1011.7,32.9,29.2,27.1,25,79,49,Trace,6.5,150,9.6
2013,8,5,1009.4,32.9,29.4,27,23.8,73,18,0,11.5,220,7.8
2013,8,6,1009,33.1,29.5,27.4,25.3,78,39,0,10.7,120,10.5
2013,8,7,1010.3,31.7,29.2,27.7,25.7,82,71,0.5,6.6,140,18.1
2013,8,8,1010.8,32.7,29.4,26.7,24.9,78,58,1.3,8.7,170,14.2
2013,8,9,1008.9,32.5,29.6,27.3,24.8,76,25,0,10.8,250,19.5
2013,8,10,1008.4,33.2,30,28.2,26,80,53,0,6.3,290,14.7
2013,8,11,1008.8,33.1,29.8,27.7,25.3,77,51,0,11.4,110,15.9
2013,8,12,1006.5,34.9,30.6,27.7,24.5,71,53,Trace,11.3,50,13.5
2013,8,13,1002.2,29.9,27.5,25.4,24.8,86,85,48.4,0.3,70,54.3
2013,8,14,999.3,27.6,26.6,25.2,25.2,92,88,59.4,0.4,150,55
2013,8,15,1002.9,28.9,28.2,26.5,25.1,83,88,0.7,0.6,200,46.4
2013,8,16,1000.7,28.7,28,26.8,25.6,87,88,5.3,0,200,38.1
2013,8,17,999.6,29.6,28.2,26.3,25.7,86,89,35.6,1.2,210,33.3
2013,8,18,1001.4,30.2,28.4,26.9,25.9,86,86,3.7,0.9,200,24.7
2013,8,19,1001.6,29.8,27.5,26.3,26.1,92,83,30.6,2.6,190,12.5
2013,8,20,1000.7,31.6,28.9,26.8,25.5,82,73,Trace,8.2,230,7.5
2013,8,21,998.4,31,29.2,27.4,25.5,81,82,0.2,3.5,300,11.8
2013,8,22,996.2,31,29.2,26.4,25.8,82,86,20.1,1,280,35.7
2013,8,23,999.4,29.5,28.6,26.6,25.7,84,88,26,0,230,42.1
2013,8,24,1003.8,29.8,28,25.7,25.6,87,88,51.6,0.9,200,30.3
2013,8,25,1007.1,30.2,27.7,26.1,26.1,91,73,7.3,4.1,130,16.1
2013,8,26,1006.8,32.8,28.8,26.6,25.4,82,31,0,8.5,60,8.9
2013,8,27,1006.2,32.9,29.3,27,25.2,79,25,0,8.2,10,7.2
2013,8,28,1005.2,33.3,29.7,27.3,24.6,75,46,0,11.3,210,9.7
2013,8,29,1004.1,32,29.6,27.8,25.1,77,80,0,6,230,9.2
2013,8,30,1005.9,29.7,27.3,24.4,24.9,87,88,29.5,0.1,250,22.8
2013,8,31,1008.4,29.5,26.4,24.6,24.6,90,88,35,0.1,30,12.5
2013,9,1,1010.1,29.8,27.2,25.1,23.6,81,77,1,6.9,230,11.8
2013,9,2,1010.4,30.4,27.5,25.1,24.6,84,61,40.6,6.8,190,10.1
2013,9,3,1008.8,28,26,25,24.8,93,83,5,0.3,30,6.9
2013,9,4,1009.2,26.4,25,23.9,24.3,96,88,88.9,0,90,22.1
2013,9,5,1011.1,25.1,24.1,23.6,23.8,98,89,197.7,0,90,28
2013,9,6,1013.2,29.5,26.3,24.1,23.7,86,65,0.3,9.2,80,27.3
2013,9,7,1013.6,30.7,27.5,25.4,23.6,80,35,0,10.4,70,21.2
2013,9,8,1013.9,31.1,28,25.8,23.8,78,34,0,10.9,70,24.1
2013,9,9,1012.6,31.1,28.2,26.3,24,78,54,0,10.1,70,27
2013,9,10,1010.6,31.8,28.6,26.6,24.8,81,68,0,9.9,70,22.6
2013,9,11,1011.1,30.9,28.4,27.1,25.1,83,66,0,8.4,70,22
2013,9,12,1011.5,31.7,28.5,27.2,24.8,81,66,0,8.2,80,23.2
2013,9,13,1009.7,30.7,27.8,26.8,24.4,82,76,0.2,6.4,60,21.1
2013,9,14,1006.8,31.5,28,26.1,24.4,81,52,0,10.3,110,15.3
2013,9,15,1006,32.4,28.2,25.9,24.9,83,47,15.2,5.6,110,9.5
2013,9,16,1007.5,30.8,28.1,26,24.1,79,57,0.8,9.2,100,39.5
2013,9,17,1008,30.3,27.8,26.7,22.2,72,55,0,6.9,90,49.3
2013,9,18,1008.3,30.2,27.7,26.2,23,76,65,Trace,5.9,90,46.7
2013,9,19,1007.9,31.4,28.5,26.6,24,77,57,0,8.1,100,30.4
2013,9,20,1005.9,32.5,29.2,27.2,24.8,78,61,0,6.1,280,15.8
2013,9,21,999.9,34.7,31.2,28.3,22.4,60,63,0,10.5,20,24.9
2013,9,22,993,31.8,28,25.2,23.4,78,88,30.6,0,10,45.1
2013,9,23,998.9,30.9,27.9,24.8,25.6,88,92,56.9,2.7,200,43.3
2013,9,24,1006.7,30.6,28.1,27.2,25.6,86,82,1.3,4,100,30.1
2013,9,25,1010,31.2,28.2,26.8,24.1,79,60,Trace,9.3,90,31
2013,9,26,1012.3,30,27.5,25.2,23,77,62,0.1,6.7,70,34.1
2013,9,27,1011.7,29.7,26.5,24,22.2,77,61,0.1,9,90,29.6
2013,9,28,1008.8,28.6,26.5,24.6,23,81,80,2.6,3.3,50,31
2013,9,29,1008,27.1,25.7,24,22.3,82,87,2.9,0.9,50,32.5
2013,9,30,1010.1,26.7,25.3,23.8,23.9,92,88,10,0,80,45.5
2013,10,1,1012.7,30.4,27.2,25.7,23.8,82,55,0,9,90,28.8
2013,10,2,1012.6,31.4,27.8,25.5,21.2,69,22,0,10.7,40,11
2013,10,3,1013,30.1,26.7,24.6,20.1,68,32,0,8.5,100,16.2
2013,10,4,1011.9,29.4,26.2,24.7,20.8,72,26,0,6.6,120,11.2
2013,10,5,1010.5,29.9,26.3,23.8,18.4,63,17,0,10.6,30,10.6
2013,10,6,1008.7,31.5,27.7,24.4,15.3,47,5,0,10.8,20,22.9
2013,10,7,1006,32,28.3,25.5,18.3,55,33,0,10.7,20,24.2
2013,10,8,1008.1,29,26.8,25.6,19.7,65,84,0,1.8,20,21.7
2013,10,9,1010.8,30.1,27.2,25.4,22.5,75,77,Trace,8.2,30,21.8
2013,10,10,1012.8,30.4,27,24.7,23.6,82,51,2.8,7.2,80,20.7
2013,10,11,1011.8,31.1,27.8,25.5,23.2,77,40,0,8.3,70,10.8
2013,10,12,1011,30.2,27.6,26.2,21.1,68,72,Trace,9.2,100,26.3
2013,10,13,1011,30.4,27.2,25.6,20.6,67,68,0,8.8,90,41.6
2013,10,14,1011.5,27,26.1,25.3,21.4,76,86,Trace,0,80,39.8
2013,10,15,1013.5,29.9,26.9,25.6,21.9,75,60,0,8.7,100,25.7
2013,10,16,1017.2,27.6,25.8,24.7,20.2,71,78,Trace,5.4,100,40.1
2013,10,17,1018.9,26,24.5,24,19.5,74,86,Trace,1.2,90,39.5
2013,10,18,1018.4,28.5,25.2,23.2,18.7,68,73,Trace,8.4,80,29.5
2013,10,19,1017.8,28,25.2,23,18.5,67,58,0,7,40,17.1
2013,10,20,1016,28.4,25.4,23,19.1,69,32,0,9.1,110,15.6
2013,10,21,1015.2,27.4,24.8,22.8,19.7,73,65,0.1,3.6,40,16.3
2013,10,22,1015.6,28.4,25.1,22.7,17.3,63,29,0,9,30,14.1
2013,10,23,1014.5,27.6,24.6,21.9,13,49,9,0,10.1,20,19.3
2013,10,24,1013.1,27.9,24.4,21.3,10.1,41,19,0,10.2,30,25.3
2013,10,25,1015.4,27.1,23.8,21.6,8.8,39,21,0,9.4,30,31.6
2013,10,26,1018.3,25.6,22,19.4,11.1,50,3,0,10.1,30,24.1
2013,10,27,1018.7,24.7,22,20.2,15.4,67,29,0,9.3,90,28.5
2013,10,28,1018.7,25.7,22.8,20.9,16.9,70,30,0,9.9,80,28.8
2013,10,29,1018.6,26.3,23.7,22.1,18.1,72,67,0,7.2,80,24
2013,10,30,1017.2,26.5,24.2,22.9,19.1,73,47,0,8.3,80,23.8
2013,10,31,1016.7,28.1,24.8,22.4,19.4,73,30,Trace,10,70,20.9
2013,11,1,1014,29.5,25.5,22.6,18,65,57,0,10,30,17
2013,11,2,1011.5,27.5,26.2,24.9,19,65,81,Trace,0.7,30,32.5
2013,11,3,1012.8,27.6,25.6,23.5,20,71,88,0.4,0.9,40,39.8
2013,11,4,1017.6,24.3,22.7,21.5,20.4,87,89,12.2,0,50,29.4
2013,11,5,1019,24.2,22.6,20.9,20.4,88,91,3.6,0,80,36.2
2013,11,6,1018.3,27.4,24.2,22.6,20.6,81,83,Trace,2.8,80,18.7
2013,11,7,1017.6,26.7,24.1,23,20.4,80,70,0,6.5,90,30.3
2013,11,8,1016.4,26.9,24.2,22.8,19.5,76,67,Trace,3.8,70,30.8
2013,11,9,1014.6,27.7,25.5,22.9,20.4,74,77,Trace,6.7,70,39.9
2013,11,10,1014.7,26.4,25.4,23.7,22.4,84,88,7.6,0.1,80,41
2013,11,11,1014,25.3,24.1,23,21.3,85,83,Trace,0.2,90,49.3
2013,11,12,1013.2,23.1,21.9,21.1,21,95,88,33.4,0,100,48
2013,11,13,1014.2,21.3,20.7,19.7,19.2,91,88,3.9,0,30,30.8
2013,11,14,1017.3,23.6,21,19.6,17.2,79,67,Trace,3.1,30,23.3
2013,11,15,1018.4,24.7,21.5,18.8,16.2,72,35,0,9.4,30,23.8
2013,11,16,1018.2,23.9,21.7,19.2,15.4,68,31,0,10,30,14.4
2013,11,17,1018.6,23.8,21.3,18.8,12.7,58,54,0,7.4,30,19.7
2013,11,18,1020.6,23.6,20.7,18.5,10.7,53,31,0,9.7,80,24.3
2013,11,19,1021.1,21.3,20.2,18.7,13.2,64,81,0,0.3,80,29.1
2013,11,20,1019.5,21.4,20.1,19.3,14.6,71,86,Trace,1,80,35.2
2013,11,21,1018.5,22.6,20.5,17.6,13.9,66,81,0.5,3.8,70,31.2
2013,11,22,1018.7,22.8,21,19.5,16.9,78,82,0.7,3.7,80,37.7
2013,11,23,1017.3,23,21.7,20.6,17.4,76,70,Trace,8,80,35.6
2013,11,24,1014.3,25.8,22.7,20.4,19.4,82,76,15.2,5.9,60,20.6
2013,11,25,1015,22.3,19.5,16.7,9.7,54,28,0,9.9,30,28
2013,11,26,1016.9,21.3,19.6,17.7,14.1,71,59,0,6.1,70,29.8
2013,11,27,1018.1,23.2,20.1,16,16.1,78,73,0.5,3.9,70,30.3
2013,11,28,1023.5,17.8,15.6,12.8,9.3,68,68,5.1,0.7,30,40.1
2013,11,29,1024.2,17.2,15,12.9,1.4,40,14,0,9.8,30,28.6
2013,11,30,1021.8,19.2,16,13.1,6.6,54,18,0,9,30,19.4
2013,12,1,1021.8,20.7,17.1,14.3,6.3,50,4,0,9.8,30,18.9
2013,12,2,1020.4,21.4,17.7,14.6,7.6,52,10,0,9.8,30,21.5
2013,12,3,1019.2,21.5,18.9,17.3,12.2,66,31,0,8.5,60,24.8
2013,12,4,1018.2,22.8,19.2,16.2,8.6,52,6,0,9.6,30,15.7
2013,12,5,1017.9,21.4,18.3,15.8,7.5,50,5,0,9.6,30,18.6
2013,12,6,1016.9,21.4,18.3,15.7,6.6,47,0,0,9.6,30,19.4
2013,12,7,1017.4,22.1,19.3,16.6,12.3,65,5,0,9.4,40,18.7
2013,12,8,1015.2,21.4,20,18.2,15.2,74,77,Trace,1.1,60,23.9
2013,12,9,1013.6,24.9,22,19.8,13.9,61,67,0,5.6,30,18.4
2013,12,10,1014.5,21.7,20.1,18.4,13.4,66,80,0,5.1,30,29.7
2013,12,11,1017,20.6,19.2,17.8,12.6,66,85,0,1.4,60,26.7
2013,12,12,1017.2,19.3,18,16.6,11.3,65,88,Trace,0.8,60,33.7
2013,12,13,1017.9,20.7,19.2,17.9,14.7,75,88,Trace,0.5,40,20.8
2013,12,14,1018.8,20.5,18.8,17.2,16,84,92,13,0.1,60,35.5
2013,12,15,1016.7,17.6,17,16.5,16.6,98,96,22.7,0,50,38.3
2013,12,16,1015,17.2,13.6,12.2,12.9,96,91,24.8,0,20,39.6
2013,12,17,1016.4,13.1,12.3,11.4,11.4,94,92,27.8,0,20,26.5
2013,12,18,1019.8,13.4,10.9,9.2,5.6,71,44,0,9,20,41.2
2013,12,19,1022,15,12,9.5,5.6,65,40,0,8.6,20,32
2013,12,20,1022.9,16.4,13.9,11.3,7.2,64,67,0,7,40,23.3
2013,12,21,1024.1,16,14.4,13.1,7.3,62,74,0,2.1,30,25
2013,12,22,1024.3,16,13.5,11.3,6.3,62,26,0,9.1,30,22.5
2013,12,23,1022.5,17.9,14.6,11.3,6.3,58,13,0,9.3,30,20.3
2013,12,24,1023.1,17.9,14.8,12.2,7.1,60,25,0,9.1,20,22.4
2013,12,25,1021.5,17.6,15.3,13.4,6.8,57,46,0,7.5,20,17.6
2013,12,26,1021.1,17.3,14.8,12.5,2.8,45,1,0,9.4,20,34.8
2013,12,27,1023.5,15.5,13,11.3,0.6,43,0,0,8.9,30,36.5
2013,12,28,1022.9,14.6,12,9.9,0.8,47,0,0,8.4,30,22.5
2013,12,29,1023,15.3,12.1,9.3,2,51,0,0,9.4,30,21.9
2013,12,30,1022.5,16.3,13.8,10.7,3.4,50,4,0,9.3,30,10.3
2013,12,31,1021.1,18.1,15.3,12.5,4.5,49,0,0,9.4,20,9.4
2014,1,1,1019.3,18.9,15.7,13,6.3,54,0,0,9.5,40,13
2014,1,2,1016.8,19.3,16.8,14.4,11.8,73,49,0,4.5,40,16.1
2014,1,3,1015.7,22.5,19.8,17.2,12.9,65,28,0,8.6,20,10.6
2014,1,4,1017.8,21.8,18.8,16.8,8.2,51,0,0,8.8,20,24
2014,1,5,1018.8,18.7,16.3,14.5,8.3,60,2,0,9,70,24.3
2014,1,6,1018,18.5,16.5,14.8,11.3,72,26,0,9.1,70,33.8
2014,1,7,1016.8,19.1,17.8,16.5,14.4,81,88,Trace,1.5,60,28.6
2014,1,8,1017.9,21,18.8,16.1,16,84,74,Trace,0.9,30,17.4
2014,1,9,1022.9,16.6,15.5,14.3,9.6,68,83,0,0,30,25.5
2014,1,10,1024.3,16.2,15.3,14.4,11.2,76,87,Trace,0,80,38.1
2014,1,11,1023.7,18.8,16.2,14.1,12.3,78,32,0,9.7,70,29.1
2014,1,12,1023.3,21.5,17.5,15.1,12.4,73,29,0,7.6,30,23.8
2014,1,13,1023.6,16.2,13.9,11.8,8,67,50,0,4.9,30,28.1
2014,1,14,1023.6,16.8,13.2,10.6,6.8,65,39,0,9.4,30,26.2
2014,1,15,1025.6,16.1,13.2,11.2,6,62,27,0,9.8,30,28.5
2014,1,16,1024.3,16.7,13.9,11.8,8.1,68,28,0,9.3,60,30.3
2014,1,17,1023.3,18.9,15.5,12.7,11,75,15,0,9.3,60,14.7
2014,1,18,1026.1,19.7,16.2,13.5,4.9,48,0,0,9.9,30,23
2014,1,19,1026,16.7,14.6,13.2,8.7,69,22,0,7.6,70,30.3
2014,1,20,1023.7,20.5,16.4,13.4,5.6,51,10,0,9.9,30,18.8
2014,1,21,1024.5,17.6,14.9,12.9,-1.4,33,0,0,9.7,30,31.5
2014,1,22,1025.2,17,13.3,10.3,0.6,43,0,0,10,30,18.6
2014,1,23,1023.2,15.8,13.3,11.6,7.8,70,12,0,9.6,80,26.9
2014,1,24,1018.8,18.5,15.6,12.9,11.7,78,46,0,9.5,60,28
2014,1,25,1017.7,21.4,18.4,16.5,14.4,78,83,0,6.5,50,20.8
2014,1,26,1019.4,24.4,19,16.3,14.6,76,74,0,5.3,30,19.9
2014,1,27,1021.3,18.9,16.4,15,11.6,74,30,0,8.8,90,28.8
2014,1,28,1020.4,20.3,17,14.8,12.3,75,21,0,9.6,70,20.1
2014,1,29,1019.9,21.2,17.8,15.6,12.7,72,2,0,10.1,50,15.4
2014,1,30,1019.3,22.9,18.9,15.9,14.4,75,5,0,10.2,40,7.3
2014,1,31,1018.4,22.8,19.4,16.4,15.1,77,16,0,10.2,60,9.9
2014,2,1,1015.4,22.2,20,18.3,17,83,34,0,6.5,50,10.8
2014,2,2,1011.6,23.8,20.2,17.5,15.4,76,16,0,9.7,20,10
2014,2,3,1010,24.6,20.6,17.4,14.9,71,3,0,10.2,280,9.4
2014,2,4,1013.3,19.4,18.2,16.6,15.1,82,73,Trace,0.4,100,40.3
2014,2,5,1013.9,19,17.1,15.9,14.1,82,82,Trace,3.2,80,35.6
2014,2,6,1012.1,21.6,18.6,16.7,16.3,87,81,Trace,5.1,50,16
2014,2,7,1010.9,23.4,20.3,18.1,18,87,84,Trace,3.2,50,10.5
2014,2,8,1011.4,18,16.6,16,14.9,90,88,0.3,0,40,22.5
2014,2,9,1012.3,16.7,14.5,10.4,13.7,95,93,13.1,0,30,36.7
2014,2,10,1019.1,10.5,9.1,8.3,5.3,77,88,0.3,0,30,39.2
2014,2,11,1019.9,9.7,8.4,7.5,3.1,69,89,Trace,0,30,28.1
2014,2,12,1018.8,10.5,8.9,7.3,6.6,85,96,0.4,0,30,24.2
2014,2,13,1021.3,9.8,8.7,8,7.2,91,96,21.4,0,20,30.2
2014,2,14,1022.1,14.6,10.6,8.2,4.8,67,64,0,4.9,30,25.3
2014,2,15,1020.4,13.6,11.8,9.7,8.1,79,86,Trace,0,60,32.2
2014,2,16,1018.6,15.4,14.2,13.3,12.5,89,100,Trace,0,60,33
2014,2,17,1018.1,20.9,17.6,15.3,16.6,95,90,0,4.2,50,18.5
2014,2,18,1016.4,21.5,17,12.2,15.3,90,88,Trace,0.9,20,16.3
2014,2,19,1021.5,12.4,10,7.9,5.6,75,84,3.8,0.1,20,39.7
2014,2,20,1024.8,17.3,12.3,8.2,4.8,62,5,0,10.7,70,22.1
2014,2,21,1024.5,15.2,13.8,12.3,9.3,75,74,0,3.9,80,41.2
2014,2,22,1023,17.1,14.7,12.6,10.5,77,85,0.2,2.6,70,40.3
2014,2,23,1022.7,19.2,16.2,14.4,12.4,78,52,0,9.6,70,34.6
2014,2,24,1020.6,19.3,17,15,14,82,64,Trace,6.3,70,34.8
2014,2,25,1018.6,20.9,18.7,17.3,16,85,83,0,4.2,50,24.7
2014,2,26,1018,24.1,20.2,17.9,17.9,87,73,Trace,5.2,50,13.5
2014,2,27,1018.9,21.1,19.6,18.7,17.7,89,80,Trace,1,50,25.8
2014,2,28,1017,19,18.3,17.4,16.1,87,88,Trace,0,60,28.7
2014,3,1,1014.6,22.1,20,18.4,18.1,89,86,0,0.9,50,13.8
2014,3,2,1014.6,21.7,19,16,17.6,91,90,0.6,1.4,80,21.8
2014,3,3,1017,16.3,15.8,15.4,13.8,87,89,Trace,0,70,42.3
2014,3,4,1017.5,18.2,16.8,15.4,15.4,91,94,0.1,0,50,22.4
2014,3,5,1018.7,17.6,16.7,15.9,14.3,86,89,0.1,0,70,30
2014,3,6,1018.2,15.9,15.3,14.8,13.2,88,88,Trace,0,70,43.2
2014,3,7,1020.3,15.1,14.6,14.1,12.6,88,89,0.1,0,80,46.3
2014,3,8,1018.8,16.2,15.1,14.2,14.1,94,94,0.9,0,60,29.2
2014,3,9,1020.9,15.5,14.8,14.2,12.5,87,88,Trace,0,40,24.2
2014,3,10,1022.1,15.6,14.4,13.9,11.1,81,88,Trace,0,70,45.5
2014,3,11,1020.2,15.9,15,14.1,12.7,86,88,0.3,0,60,39.4
2014,3,12,1014.7,19.5,17.7,15.4,17.1,96,93,0.1,0,40,14.7
2014,3,13,1016.2,22.2,20.2,19,15.8,77,85,0.3,1.3,30,19.8
2014,3,14,1022.2,19.9,17.1,14.7,12.1,73,84,0.4,1.1,60,31.3
2014,3,15,1022.1,17.5,16,14.7,9.8,67,90,Trace,0.3,60,29.2
2014,3,16,1021,19.9,18.1,16.3,12.4,70,82,0,2.6,50,24.9
2014,3,17,1018.9,22.9,20.4,18.4,18.4,88,86,Trace,1.5,50,18.2
2014,3,18,1016,25,21.9,19.9,20,89,85,0,4.6,50,12.8
